category id,category url,SKU,Sort
300,/gifts,F17-VRTEXFNP182,1
300,/gifts,F17-EXDFNP2005,2
300,/gifts,GIFTSFNP4601,3
300,/gifts,CAKE8632,4
300,/gifts,EXFNP202_CHOCO_BOQ,5
300,/gifts,CAKE00115,6
300,/gifts,F17-EXDFNP545,7
300,/gifts,F17-EXDPLANT32,8
300,/gifts,F17-EXDFNP2014,9
300,/gifts,F17-EXFNP29,10
300,/gifts,F17-EXDFNPLW14,11
300,/gifts,F17-EXDFNP541,12
300,/gifts,F17-EXDFNP419,13
300,/gifts,CAKE9330,14
300,/gifts,CAKE42394,15
300,/gifts,CAKE8450,16
300,/gifts,CAKE9801,17
300,/gifts,CAKE8626,18
300,/gifts,CAKE9796,19
300,/gifts,EXP14123,20
300,/gifts,GIFTSFNP4606,21
300,/gifts,F17-EGCAKECONH1780,22
300,/gifts,F17-EXDFNP119,23
300,/gifts,F17-EXDPLANT1,24
300,/gifts,GIFTSFNP2048,25
300,/gifts,EXFNP204_CHOCO_BOQ,26
300,/gifts,F17-EXFNP74,27
300,/gifts,GIFTSFNP4596,28
300,/gifts,GIFTSFNP62,29
300,/gifts,GIFTSFNP4602,30
300,/gifts,GIFTSFNP2729,31
300,/gifts,GIFTSFNP5139,32
300,/gifts,GIFTSFNP4725,33
300,/gifts,GIFTSFNP2372,34
300,/gifts,CAKE8658,35
300,/gifts,RK2202,36
300,/gifts,MG639,37
300,/gifts,GIFTSFNP4731,38
300,/gifts,GIFTSFNP1953,39
300,/gifts,GIFTSFNP4599,40
300,/gifts,MG531,41
300,/gifts,1 Personalized table top,42
300,/gifts,GIFTSFNP2727,43
300,/gifts,MG31,44
300,/gifts,GIFTSFNP4734,45
300,/gifts,GIFTSFNP2364,46
300,/gifts,GIFTSFNP4729,47
300,/gifts,GIFTSFNP1661,48
300,/gifts,GIFTSFNP508,49
300,/gifts,GIFTSFNP4605,50
300,/gifts,GIFTSFNP4724,51
300,/gifts,GIFTSFNP4726,52
300,/gifts,GIFTSFNP5086,53
300,/gifts,FG238,54
300,/gifts,GIFTSFNP4401,55
300,/gifts,RK939,56
300,/gifts,GIFTSFNP1908,57
300,/gifts,FG241,58
300,/gifts,GIFTSFNP1722,59
300,/gifts,FG220,60
300,/gifts,GIFTSFNP2094,61
300,/gifts,GIFTSFNP5464,62
300,/gifts,GIFTSFNP4603,63
300,/gifts,GIFTSFNP2052,64
300,/gifts,GIFTSFNP2050,65
300,/gifts,GIFTSFNP4807,66
300,/gifts,GIFTSFNP4736,67
300,/gifts,GIFTSFNP4595,68
300,/gifts,GIFTSFNP4598,69
300,/gifts,GIFTSFNP4718,70
300,/gifts,GIFTSFNP1104,71
300,/gifts,GIFTSFNP4688,72
300,/gifts,GIFTSFNP4716,73
300,/gifts,GIFTSFNP4713,74
300,/gifts,GIFTSFNP4714,75
300,/gifts,F17-EXFNP14,76
300,/gifts,F17-EXFNP213_CHOCO_BOQ,77
300,/gifts,F17-EXDFNP408,78
300,/gifts,F17-EXFNP202_CHOCO_BOQ,79
300,/gifts,F17-EXFNP205,80
300,/gifts,F17-EXDFNPLW11,81
300,/gifts,F17-EXFNP204_CHOCO_BOQ,82
300,/gifts,F17-EXDFNP2020,83
300,/gifts,EXFNP206_CHOCO_BOQ,84
300,/gifts,EXFNP222_CHOCO_BOQ,85
300,/gifts,EXFNP230_CHOCO_BOQ,86
300,/gifts,EXFNP219_CHOCO_BOQ,87
300,/gifts,F17-EXFNP13,88
300,/gifts,F17-EXDFNP600,89
300,/gifts,CAKE8114,90
300,/gifts,F17-EXDFNP2028,91
300,/gifts,EXFNP203_CHOCO_BOQ,92
300,/gifts,EXDCHOCO15,93
300,/gifts,GIFTSFNP4462,94
300,/gifts,F17-EXDFNP76252,95
300,/gifts,CAKE8883,96
300,/gifts,EXFNP233_CHOCO_BOQ,97
300,/gifts,EXFNP250_CHOCO_BOQ,98
300,/gifts,EXDCHOCO7,99
300,/gifts,GIFTSFNP4457,100
