category id,category url,SKU,Sort
342,rakhi,RKEX467,1
342,rakhi,RKEX468,1
342,rakhi,RKEX469,1
342,rakhi,RKEX470,1
342,rakhi,RKEX471,1
342,rakhi,RKEX472,1
342,rakhi,RKEX473,1
342,rakhi,RKEX474,1
342,rakhi,RKEX475,1
342,rakhi,RKEX476,1
342,rakhi,RKEX477,1
342,rakhi,RKEX478,1
342,rakhi,RKEX479,1
342,rakhi,RKEX480,1
342,rakhi,RKEX481,1
342,rakhi,RKEX482,1
342,rakhi,RKEX483,1
342,rakhi,RKEX484,1
342,rakhi,RKEX485,1
342,rakhi,RKEX486,1
342,rakhi,RKEX487,1
342,rakhi,RKEX488,1
342,rakhi,RKEX489,1
342,rakhi,RKEX490,1
342,rakhi,RKEX491,1
342,rakhi,RKEX492,1
342,rakhi,RKEX509,1
342,rakhi,RKEX510,1
342,rakhi,RKEX511,1
342,rakhi,RKEX512,1
342,rakhi,RKEX513,1
342,rakhi,RKEX546,1
334,rakhi,RAKHIEXP119,1
334,rakhi,RAKHIEXP120,1
334,rakhi,RAKHIEXP133,1
334,rakhi,RKEX100,1
334,rakhi,RKEX101,1
334,rakhi,RKEX102,1
334,rakhi,RKEX103,1
334,rakhi,RKEX106,1
334,rakhi,RKEX107,1
334,rakhi,RKEX108,1
334,rakhi,RKEX109,1
334,rakhi,RKEX110,1
334,rakhi,RKEX111,1
334,rakhi,RKEX112,1
334,rakhi,RKEX119,1
334,rakhi,RKEX124,1
334,rakhi,RKEX125,1
334,rakhi,RKEX129,1
334,rakhi,RKEX131,1
334,rakhi,RKEX132,1
334,rakhi,RKEX133,1
334,rakhi,RKEX139,1
334,rakhi,RKEX140,1
334,rakhi,RKEX145,1
334,rakhi,RKEX146,1
334,rakhi,RKEX147,1
334,rakhi,RKEX148,1
334,rakhi,RKEX36,1
334,rakhi,RKEX37,1
334,rakhi,RKEX38,1
334,rakhi,RKEX416,1
334,rakhi,RKEX417,1
334,rakhi,RKEX418,1
334,rakhi,RKEX419,1
334,rakhi,RKEX422,1
334,rakhi,RKEX423,1
334,rakhi,RKEX424,1
334,rakhi,RKEX425,1
334,rakhi,RKEX428,1
334,rakhi,RKEX433,1
334,rakhi,RKEX434,1
334,rakhi,RKEX435,1
334,rakhi,RKEX436,1
334,rakhi,RKEX439,1
334,rakhi,RKEX440,1
334,rakhi,RKEX441,1
334,rakhi,RKEX442,1
334,rakhi,RKEX453,1
334,rakhi,RKEX456,1
334,rakhi,RKEX457,1
334,rakhi,RKEX459,1
334,rakhi,RKEX46,1
334,rakhi,RKEX467,1
334,rakhi,RKEX468,1
334,rakhi,RKEX470,1
334,rakhi,RKEX476,1
334,rakhi,RKEX48,1
334,rakhi,RKEX480,1
334,rakhi,RKEX481,1
334,rakhi,RKEX487,1
334,rakhi,RKEX489,1
334,rakhi,RKEX50,1
334,rakhi,RKEX512,1
334,rakhi,RKEX514,1
334,rakhi,RKEX52,1
334,rakhi,RKEX524,1
334,rakhi,RKEX525,1
334,rakhi,RKEX536,1
334,rakhi,RKEX539,1
334,rakhi,RKEX542,1
334,rakhi,RKEX543,1
334,rakhi,RKEX545,1
334,rakhi,RKEX547,1
334,rakhi,RKEX553,1
334,rakhi,RKEX554,1
334,rakhi,RKEX555,1
334,rakhi,RKEX556,1
334,rakhi,RKEX558,1
334,rakhi,RKEX56,1
334,rakhi,RKEX561,1
334,rakhi,RKEX562,1
334,rakhi,RKEX563,1
334,rakhi,RKEX564,1
334,rakhi,RKEX566,1
334,rakhi,RKEX568,1
334,rakhi,RKEX569,1
334,rakhi,RKEX57,1
334,rakhi,RKEX570,1
334,rakhi,RKEX573,1
334,rakhi,RKEX576,1
334,rakhi,RKEX577,1
334,rakhi,RKEX579,1
334,rakhi,RKEX58,1
334,rakhi,RKEX580,1
334,rakhi,RKEX581,1
334,rakhi,RKEX582,1
334,rakhi,RKEX583,1
334,rakhi,RKEX584,1
334,rakhi,RKEX590,1
334,rakhi,RKEX591,1
334,rakhi,RKEX592,1
334,rakhi,RKEX593,1
334,rakhi,RKEX594,1
334,rakhi,RKEX595,1
334,rakhi,RKEX60,1
334,rakhi,RKEX63,1
334,rakhi,RKEX75,1
334,rakhi,RKEX76,1
334,rakhi,RKEX77,1
334,rakhi,RKEX78,1
334,rakhi,RKEX81,1
334,rakhi,RKEX85,1
334,rakhi,RKEX87,1
334,rakhi,RKEX89,1
334,rakhi,RKEX90,1
334,rakhi,RKEX93,1
412,rakhi,RAKHIEXP104,1
412,rakhi,RAKHIEXP116,1
412,rakhi,RAKHIEXP118,1
412,rakhi,RAKHIEXP119,1
412,rakhi,RAKHIEXP120,1
412,rakhi,RAKHIEXP121,1
412,rakhi,RAKHIEXP125,1
412,rakhi,RAKHIEXP130,1
412,rakhi,RAKHIEXP131,1
412,rakhi,RAKHIEXP132,1
412,rakhi,RAKHIEXP133,1
412,rakhi,RAKHIEXP146,1
412,rakhi,RAKHIEXP147,1
412,rakhi,RAKHIEXP148,1
412,rakhi,RKEX10,1
412,rakhi,RKEX100,1
412,rakhi,RKEX101,1
412,rakhi,RKEX102,1
412,rakhi,RKEX103,1
412,rakhi,RKEX106,1
412,rakhi,RKEX107,1
412,rakhi,RKEX108,1
412,rakhi,RKEX109,1
412,rakhi,RKEX110,1
412,rakhi,RKEX111,1
412,rakhi,RKEX112,1
412,rakhi,RKEX113,1
412,rakhi,RKEX114,1
412,rakhi,RKEX115,1
412,rakhi,RKEX116,1
412,rakhi,RKEX117,1
412,rakhi,RKEX118,1
412,rakhi,RKEX119,1
412,rakhi,RKEX120,1
412,rakhi,RKEX122,1
412,rakhi,RKEX123,1
412,rakhi,RKEX124,1
412,rakhi,RKEX125,1
412,rakhi,RKEX126,1
412,rakhi,RKEX127,1
412,rakhi,RKEX129,1
412,rakhi,RKEX131,1
412,rakhi,RKEX132,1
412,rakhi,RKEX133,1
412,rakhi,RKEX135,1
412,rakhi,RKEX136,1
412,rakhi,RKEX137,1
412,rakhi,RKEX138,1
412,rakhi,RKEX139,1
412,rakhi,RKEX140,1
412,rakhi,RKEX141,1
412,rakhi,RKEX143,1
412,rakhi,RKEX144,1
412,rakhi,RKEX145,1
412,rakhi,RKEX146,1
412,rakhi,RKEX147,1
412,rakhi,RKEX148,1
412,rakhi,RKEX19,1
412,rakhi,RKEX22,1
412,rakhi,RKEX23,1
412,rakhi,RKEX25,1
412,rakhi,RKEX26,1
412,rakhi,RKEX27,1
412,rakhi,RKEX28,1
412,rakhi,RKEX29,1
412,rakhi,RKEX3,1
412,rakhi,RKEX30,1
412,rakhi,RKEX31,1
412,rakhi,RKEX32,1
412,rakhi,RKEX36,1
412,rakhi,RKEX37,1
412,rakhi,RKEX38,1
412,rakhi,RKEX4,1
412,rakhi,RKEX401,1
412,rakhi,RKEX402,1
412,rakhi,RKEX403,1
412,rakhi,RKEX404,1
412,rakhi,RKEX405,1
412,rakhi,RKEX406,1
412,rakhi,RKEX407,1
412,rakhi,RKEX408,1
412,rakhi,RKEX409,1
412,rakhi,RKEX41,1
412,rakhi,RKEX410,1
412,rakhi,RKEX411,1
412,rakhi,RKEX412,1
412,rakhi,RKEX413,1
412,rakhi,RKEX414,1
412,rakhi,RKEX415,1
412,rakhi,RKEX416,1
412,rakhi,RKEX417,1
412,rakhi,RKEX418,1
412,rakhi,RKEX419,1
412,rakhi,RKEX420,1
412,rakhi,RKEX421,1
412,rakhi,RKEX422,1
412,rakhi,RKEX423,1
412,rakhi,RKEX424,1
412,rakhi,RKEX425,1
412,rakhi,RKEX426,1
412,rakhi,RKEX428,1
412,rakhi,RKEX43,1
412,rakhi,RKEX430,1
412,rakhi,RKEX431,1
412,rakhi,RKEX432,1
412,rakhi,RKEX433,1
412,rakhi,RKEX434,1
