category id,category url,SKU,Sort
345,rakhi,RK2215,0
346,rakhi,RK2215,0
334,rakhi,RK2215,0
407,rakhi,RK2215,0
366,rakhi,RK2215,0
355,rakhi,RK2215,0
364,rakhi,RK2215,0
349,rakhi,RK2215,0
455,rakhi,RK2215,0
351,rakhi,RK2215,0
347,rakhi,RK2215,0
456,rakhi,RK2215,0
358,rakhi,RK2215,0
356,rakhi,RK2215,0
352,rakhi,RK2215,0
457,rakhi,RK2215,0
365,rakhi,RK2215,0
458,rakhi,RK2215,0
353,rakhi,RK2215,0
354,rakhi,RK2215,0
348,rakhi,RK2215,0
357,rakhi,RK2215,0
350,rakhi,RK2215,0
396,rakhi,RK2215,0
397,rakhi,RK2215,0
398,rakhi,RK2215,0
399,rakhi,RK2215,0
400,rakhi,RK2215,0
401,rakhi,RK2215,0
402,rakhi,RK2215,0
403,rakhi,RK2215,0
553,rakhi,RK2215,0
554,rakhi,RK2215,0
555,rakhi,RK2215,0
556,rakhi,RK2215,0
557,rakhi,RK2215,0
558,rakhi,RK2215,0
559,rakhi,RK2215,0
560,rakhi,RK2215,0
345,rakhi,RK2216,0
346,rakhi,RK2216,0
334,rakhi,RK2216,0
407,rakhi,RK2216,0
366,rakhi,RK2216,0
355,rakhi,RK2216,0
364,rakhi,RK2216,0
349,rakhi,RK2216,0
455,rakhi,RK2216,0
351,rakhi,RK2216,0
347,rakhi,RK2216,0
456,rakhi,RK2216,0
358,rakhi,RK2216,0
356,rakhi,RK2216,0
352,rakhi,RK2216,0
457,rakhi,RK2216,0
365,rakhi,RK2216,0
458,rakhi,RK2216,0
353,rakhi,RK2216,0
354,rakhi,RK2216,0
348,rakhi,RK2216,0
357,rakhi,RK2216,0
350,rakhi,RK2216,0
396,rakhi,RK2216,0
397,rakhi,RK2216,0
398,rakhi,RK2216,0
399,rakhi,RK2216,0
400,rakhi,RK2216,0
401,rakhi,RK2216,0
402,rakhi,RK2216,0
403,rakhi,RK2216,0
553,rakhi,RK2216,0
554,rakhi,RK2216,0
555,rakhi,RK2216,0
556,rakhi,RK2216,0
557,rakhi,RK2216,0
558,rakhi,RK2216,0
559,rakhi,RK2216,0
560,rakhi,RK2216,0
345,rakhi,RK2217,0
346,rakhi,RK2217,0
333,rakhi,RK2217,0
334,rakhi,RK2217,0
366,rakhi,RK2217,0
355,rakhi,RK2217,0
364,rakhi,RK2217,0
349,rakhi,RK2217,0
455,rakhi,RK2217,0
351,rakhi,RK2217,0
347,rakhi,RK2217,0
456,rakhi,RK2217,0
358,rakhi,RK2217,0
356,rakhi,RK2217,0
352,rakhi,RK2217,0
457,rakhi,RK2217,0
365,rakhi,RK2217,0
458,rakhi,RK2217,0
353,rakhi,RK2217,0
354,rakhi,RK2217,0
348,rakhi,RK2217,0
357,rakhi,RK2217,0
350,rakhi,RK2217,0
396,rakhi,RK2217,0
397,rakhi,RK2217,0
398,rakhi,RK2217,0
399,rakhi,RK2217,0
400,rakhi,RK2217,0
401,rakhi,RK2217,0
402,rakhi,RK2217,0
403,rakhi,RK2217,0
553,rakhi,RK2217,0
554,rakhi,RK2217,0
555,rakhi,RK2217,0
556,rakhi,RK2217,0
557,rakhi,RK2217,0
558,rakhi,RK2217,0
559,rakhi,RK2217,0
560,rakhi,RK2217,0
345,rakhi,RK2218,0
366,rakhi,RK2218,0
333,rakhi,RK2218,0
355,rakhi,RK2218,0
364,rakhi,RK2218,0
349,rakhi,RK2218,0
455,rakhi,RK2218,0
351,rakhi,RK2218,0
347,rakhi,RK2218,0
456,rakhi,RK2218,0
358,rakhi,RK2218,0
356,rakhi,RK2218,0
352,rakhi,RK2218,0
457,rakhi,RK2218,0
365,rakhi,RK2218,0
458,rakhi,RK2218,0
353,rakhi,RK2218,0
354,rakhi,RK2218,0
348,rakhi,RK2218,0
357,rakhi,RK2218,0
